time,acc raw,,,,,,mag raw,,,,,,gyr raw,,,,,,orientation fusion,,,,,,quaternion fusion,,,,,,,,Sensor on A0
1588780026.8798869,9,0,199,255,213,3,168,0,233,0,215,253,2,0,4,0,144,255,186,19,8,0,44,0,62,59,171,254,31,255,41,24,0.4379
1588780026.886755,31,0,198,255,211,3,180,0,235,0,208,253,255,255,5,0,134,255,188,19,9,0,44,0,72,59,170,254,30,255,17,24,0.4379
1588780026.8941672,28,0,196,255,206,3,180,0,235,0,208,253,255,255,8,0,80,255,190,19,9,0,44,0,78,59,170,254,29,255,3,24,0.4379
1588780026.9053607,10,0,195,255,202,3,180,0,235,0,208,253,0,0,6,0,48,255,192,19,9,0,44,0,84,59,170,254,29,255,242,23,0.4252
1588780026.916581,14,0,198,255,205,3,180,0,235,0,208,253,1,0,10,0,59,255,194,19,9,0,45,0,91,59,170,254,29,255,226,23,0.4399
1588780026.9280713,22,0,199,255,206,3,180,0,235,0,208,253,1,0,12,0,59,255,196,19,9,0,45,0,97,59,169,254,29,255,211,23,0.4399
1588780026.9365134,11,0,196,255,212,3,161,0,227,0,215,253,254,255,11,0,54,255,201,19,9,0,45,0,114,59,169,254,30,255,169,23,0.4252
1588780026.9439976,248,255,200,255,211,3,161,0,227,0,215,253,2,0,8,0,60,255,203,19,9,0,45,0,120,59,169,254,29,255,153,23,0.4252
1588780026.957459,7,0,199,255,198,3,161,0,227,0,215,253,1,0,9,0,93,255,204,19,9,0,45,0,125,59,168,254,29,255,140,23,0.4252
1588780026.9656143,17,0,200,255,206,3,161,0,227,0,215,253,3,0,4,0,107,255,206,19,9,0,45,0,130,59,168,254,29,255,128,23,0.4252
1588780026.9783576,8,0,199,255,212,3,161,0,227,0,215,253,1,0,5,0,113,255,207,19,9,0,45,0,135,59,168,254,28,255,116,23,0.4448
1588780026.9850698,7,0,200,255,216,3,180,0,252,0,221,253,2,0,7,0,121,255,212,19,9,0,45,0,149,59,168,254,29,255,80,23,0.4448
1588780026.995279,7,0,201,255,213,3,180,0,252,0,221,253,255,255,5,0,138,255,213,19,9,0,45,0,153,59,168,254,28,255,71,23,0.4252
1588780027.0053275,13,0,202,255,202,3,180,0,252,0,221,253,2,0,4,0,143,255,214,19,9,0,45,0,156,59,168,254,28,255,61,23,0.4252
1588780027.0158226,16,0,200,255,205,3,180,0,252,0,221,253,4,0,3,0,147,255,215,19,9,0,45,0,160,59,168,254,28,255,53,23,0.4262
1588780027.030781,18,0,199,255,206,3,180,0,252,0,221,253,1,0,7,0,140,255,216,19,9,0,45,0,163,59,168,254,27,255,43,23,0.4252
1588780027.0363932,12,0,199,255,218,3,150,0,241,0,234,253,3,0,6,0,133,255,222,19,9,0,45,0,183,59,167,254,28,255,248,22,0.4252
1588780027.0453284,4,0,200,255,210,3,150,0,241,0,234,253,3,0,6,0,133,255,223,19,10,0,45,0,187,59,167,254,28,255,238,22,0.4252
1588780027.0556169,3,0,201,255,204,3,150,0,241,0,234,253,2,0,2,0,150,255,224,19,10,0,45,0,190,59,167,254,27,255,230,22,0.4262
1588780027.065358,9,0,200,255,207,3,150,0,241,0,234,253,4,0,2,0,172,255,225,19,10,0,45,0,193,59,167,254,27,255,223,22,0.4262
1588780027.0788183,15,0,200,255,212,3,150,0,241,0,234,253,9,0,255,255,191,255,226,19,10,0,45,0,195,59,167,254,27,255,218,22,0.4252
1588780027.0858083,23,0,199,255,206,3,144,0,217,0,221,253,8,0,255,255,198,255,229,19,10,0,45,0,204,59,166,254,27,255,192,22,0.4252
1588780027.0958757,12,0,201,255,211,3,144,0,217,0,221,253,2,0,3,0,190,255,230,19,10,0,45,0,206,59,166,254,27,255,186,22,0.4223
1588780027.105839,9,0,202,255,209,3,144,0,217,0,221,253,2,0,0,0,196,255,230,19,10,0,45,0,208,59,166,254,27,255,181,22,0.4223
1588780027.1155822,31,0,193,255,214,3,144,0,217,0,221,253,17,0,252,255,188,255,231,19,10,0,45,0,210,59,167,254,27,255,176,22,0.4213
1588780027.1298778,23,0,197,255,221,3,144,0,217,0,221,253,34,0,247,255,151,255,232,19,10,0,44,0,214,59,170,254,27,255,167,22,0.4223
1588780027.1351218,12,0,200,255,223,3,150,0,228,0,221,253,49,0,242,255,138,255,236,19,10,0,44,0,226,59,174,254,27,255,136,22,0.4223
1588780027.1455233,18,0,206,255,195,3,150,0,228,0,221,253,61,0,242,255,146,255,237,19,10,0,43,0,229,59,180,254,28,255,127,22,0.4428
1588780027.1566453,37,0,206,255,156,3,150,0,228,0,221,253,35,0,247,255,147,255,238,19,10,0,43,0,233,59,183,254,29,255,118,22,0.4428
1588780027.1658978,18,0,194,255,225,3,150,0,228,0,221,253,253,255,7,0,123,255,239,19,10,0,43,0,237,59,183,254,28,255,107,22,0.4252
1588780027.182007,42,0,198,255,199,3,150,0,228,0,221,253,255,255,4,0,94,255,241,19,11,0,43,0,242,59,183,254,28,255,94,22,0.4291
1588780027.1879504,25,0,201,255,202,3,168,0,235,0,228,253,5,0,5,0,63,255,243,19,11,0,43,0,249,59,183,254,27,255,75,22,0.4291
1588780027.1968176,14,0,200,255,216,3,168,0,235,0,228,253,6,0,6,0,40,255,245,19,11,0,43,0,255,59,183,254,26,255,58,22,0.4291
1588780027.2060337,9,0,203,255,203,3,168,0,235,0,228,253,1,0,9,0,37,255,247,19,11,0,43,0,6,60,183,254,25,255,40,22,0.4291
1588780027.2166152,16,0,200,255,204,3,168,0,235,0,228,253,0,0,9,0,49,255,249,19,11,0,43,0,12,60,183,254,25,255,23,22,0.4291
1588780027.2298586,16,0,198,255,221,3,168,0,235,0,228,253,252,255,11,0,59,255,251,19,11,0,43,0,18,60,183,254,25,255,7,22,0.4242
1588780027.2364826,17,0,202,255,206,3,144,0,241,0,228,253,3,0,8,0,63,255,1,20,11,0,43,0,36,60,182,254,25,255,212,21,0.4242
1588780027.245332,10,0,199,255,219,3,144,0,241,0,228,253,2,0,7,0,68,255,3,20,11,0,43,0,42,60,182,254,25,255,196,21,0.4252
1588780027.2567673,14,0,201,255,202,3,144,0,241,0,228,253,4,0,6,0,70,255,5,20,11,0,43,0,47,60,182,254,24,255,181,21,0.4252
1588780027.2661645,18,0,200,255,206,3,144,0,241,0,228,253,0,0,5,0,68,255,7,20,11,0,43,0,53,60,182,254,24,255,166,21,0.4282
1588780027.280871,16,0,199,255,214,3,144,0,241,0,228,253,255,255,9,0,68,255,8,20,12,0,43,0,58,60,182,254,23,255,151,21,0.4272
1588780027.286772,25,0,201,255,209,3,150,0,235,0,196,253,3,0,7,0,65,255,12,20,12,0,43,0,68,60,182,254,23,255,124,21,0.4272
1588780027.2981641,13,0,201,255,209,3,150,0,235,0,196,253,3,0,9,0,62,255,14,20,12,0,43,0,74,60,182,254,22,255,108,21,0.4379
1588780027.3070526,24,0,195,255,200,3,150,0,235,0,196,253,255,255,10,0,72,255,15,20,12,0,43,0,79,60,182,254,22,255,93,21,0.4379
1588780027.3175347,27,0,187,255,207,3,150,0,235,0,196,253,255,255,7,0,72,255,17,20,12,0,43,0,84,60,181,254,21,255,78,21,0.4594
1588780027.3305514,25,0,191,255,207,3,150,0,235,0,196,253,0,0,10,0,65,255,19,20,12,0,43,0,90,60,180,254,21,255,62,21,0.4594
1588780027.3383975,27,0,192,255,207,3,161,0,241,0,215,253,0,0,6,0,61,255,21,20,12,0,43,0,96,60,180,254,19,255,44,21,0.437
1588780027.3467147,17,0,199,255,224,3,161,0,241,0,215,253,253,255,8,0,56,255,23,20,12,0,43,0,102,60,180,254,19,255,28,21,0.437
1588780027.35689,17,0,209,255,194,3,161,0,241,0,215,253,1,0,6,0,53,255,25,20,12,0,43,0,108,60,180,254,18,255,11,21,0.437
1588780027.3672543,7,0,215,255,205,3,161,0,241,0,215,253,253,255,11,0,50,255,27,20,12,0,43,0,114,60,180,254,19,255,250,20,0.437
1588780027.3800845,0,0,206,255,216,3,161,0,241,0,215,253,251,255,9,0,54,255,29,20,12,0,43,0,119,60,180,254,18,255,234,20,0.4282
1588780027.3874779,0,0,208,255,215,3,150,0,248,0,208,253,0,0,6,0,73,255,33,20,13,0,43,0,130,60,180,254,19,255,203,20,0.4282
1588780027.39771,23,0,198,255,206,3,150,0,248,0,208,253,2,0,9,0,85,255,34,20,13,0,43,0,135,60,180,254,18,255,189,20,0.4252
1588780027.4074504,21,0,195,255,198,3,150,0,248,0,208,253,3,0,9,0,78,255,36,20,13,0,43,0,139,60,180,254,18,255,175,20,0.4252
